GEOID,B01003_001_Population
420031401002,2223
420034297002,811
420034803002,1724
420034884001,1231
420034803004,651
420034867001,1720
420034869001,909
420034801023,735
420034845001,1863
420030201001,1717
420030201002,1345
420030402002,932
420031302001,434
420030603001,1187
420030807002,855
420031115002,1404
420031115004,388
420034271003,1607
420034293003,1601
420034324001,769
420034736023,552
420034736021,702
420034940001,1477
420035625003,808
420035626002,981
420035512001,1076
420035251001,1849
420035523002,414
420035632002,911
420035633002,770
420035638003,209
420035638006,343
420034268001,1626
420035240003,866
420035261021,2038
420035520004,1025
420034843001,1598
420034868001,630
420034882001,1827
420030201005,14
420030709003,875
420030901002,465
420031306001,802
420031517005,843
420032509001,692
420034511023,3183
420034530043,2160
420034687001,991
420034705012,1640
420034741021,2257
420034751021,1574
420035639002,1478
420035640001,3648
420035641001,436
420035644006,667
420035645002,884
420039801001,13
420034511042,512
420034511053,2819
420034530032,537
420035624005,442
420034993001,563
420034110001,2087
420034900042,1912
420034753042,1958
420035212001,1971
420034644002,812
420034324003,908
110010066001,2061
110010067001,1344
110010067002,1461
110010074081,3423
110010075021,3495
110010006001,1305
110010006002,1034
110010006004,1900
110010014022,1067
110010014021,888
110010020022,1646
110010021011,1568
110010021015,1110
110010021013,1213
110010024002,1106
110010024003,1156
110010027023,1546
110010027022,3268
110010075022,1847
110010076031,1726
110010076033,902
110010079031,1968
110010089042,881
110010090001,2197
110010072001,4082
110010078083,718
110010074011,839
110010074031,2790
110010076043,1249
110010098112,2943
110010099011,949
110010099012,1762
110010099032,956
110010108001,1657
110010108002,2348
110010108003,2351
110010065001,1131
110010065002,1629
110010071001,627
110010071002,2652
110010077081,1879
110010077082,1176
110010078071,1419
110010088021,627
110010019022,891
110010048022,2074
110010048021,1703
110010053012,1262
110010068011,1695
110010068041,2654
110010070002,1294
110010074041,1716
110010074042,1847
110010040012,710
110010027012,1855
110010028011,1515
110010055003,1997
110010055001,927
110010078041,1291
110010078042,1610
110010083012,1095
110010080012,1795
110010080013,814
110010083011,1271
110010093014,985
110010040013,2186
110010016004,1832
110010016002,634
110010016003,962
110010040022,1751
110010040021,744
110010056001,1592
110010056002,1890
110010046001,1386
110010046002,1645
110010087011,1438
110010087012,986
110010087022,1759
110010088031,2778
110010089032,847
110010058001,1697
110010064001,1676
110010064002,893
110010013021,2551
110010013022,4499
110010073041,2345
110010073042,1151
110010011003,723
110010011004,830
110010028022,2120
110010041001,1210
110010077031,746
110010077032,1928
110010077033,3170
110010082002,2168
110010077072,1868
110010081002,1520
110010081003,886
110010084101,1508
110010088041,1388
110010095071,2005
110010002011,3817
110010038002,1793
110010069001,1466
110010078032,613
110010078031,1184
110010078034,1604
110010095052,939
110010007012,1080
110010039001,1535
110010039002,814
110010099031,1100
110010099052,1009
110010099053,954
110010002022,572
110010002023,847
110010002024,1966
110010002021,1156
110010004002,922
110010004001,506
110010009012,1624
110010009011,1675
110010010022,1480
110010012002,885
110010012004,1657
110010012003,794
110010020011,2262
110010022011,1134
110010025022,2183
110010032001,1308
110010025021,1114
110010029002,2564
110010029001,1860
110010032004,1681
110010032002,694
110010033022,1114
110010043002,1831
110010043001,2245
110010049012,1858
110010052011,1865
110010059001,2499
110010093013,818
110010083021,2683
110010091022,2759
110010091021,898
110010095032,955
110010095033,737
110010095031,1555
110010005011,1213
110010005012,2332
110010013011,1982
110010021023,1162
110010021021,1048
110010022021,2187
110010021025,720
110010021024,924
110010021022,584
110010022022,666
110010023021,1670
110010034002,3387
110010099041,1122
110010099051,963
110010099071,622
110010101002,855
110010102001,1301
110010103001,930
110010103002,1465
110010104001,1857
110010104002,2972
110010105001,1915
110010106001,1005
110010106002,6019
110010107001,807
110010107002,949
110010109002,1564
110010110001,610
110010110002,977
110010110004,1749
110010111001,1927
110010111003,1649
110010001003,1110
110010005021,1858
110010005022,1513
110010007013,1773
110010007014,1512
110010007021,1607
110010007022,1045
110010009021,1240
110010008013,2545
110010008021,2094
110010009013,4149
110010009022,1324
110010010013,1095
110010010015,1059
110010010023,865
110010013012,691
110010013013,1460
110010013023,573
110010014012,1310
110010014023,1488
110010018031,1465
110010018032,2863
110010019011,1023
110010019012,1058
110010097001,2514
110010098071,1209
110010019014,649
110010019021,1714
110010020021,1101
110010022013,744
110010024001,901
110010025024,1694
110010026001,1052
110010027014,2495
110010028012,2636
110010030002,2057
110010034001,1524
110010036003,1731
110010037002,2176
110010038003,982
110010039003,1204
110010039004,1032
110010047011,1001
110010041002,648
110010042022,1188
110010047012,3629
110010047021,3320
110010048011,2900
110010050011,824
110010050012,1247
110010050021,1739
110010050022,1541
110010050023,1529
110010050024,1051
110010052013,1063
110010052014,2040
110010053013,1473
110010055004,840
110010055005,794
110010056004,1008
110010058002,1698
110010072002,1725
110010074043,384
110010074061,2152
110010074072,2159
110010074093,1243
110010075041,2796
110010076032,468
110010076051,717
110010076052,2434
110010077034,838
110010077091,1467
110010078062,1120
110010078072,878
110010078091,1828
110010078092,1206
110010080022,2127
110010084022,1248
110010094001,624
110010079012,948
110010080021,1253
110010087021,1315
110010094004,1083
110010094003,1675
110010094002,1424
110010095011,2990
110010095013,3834
110010095012,453
110010099061,1630
110010099072,2333
110010049022,2601
110010049021,655
110010095092,967
110010095091,1381
110010098033,988
110010095082,1253
110010095083,1351
110010075032,1877
110010076013,1678
110010076014,828
110010076011,820
110010089031,2495
110010099021,889
110010099022,2196
110010003001,1335
110010003004,1944
110010007023,703
110010015001,1684
110010088022,1053
110010088023,1389
110010096033,1002
110010096032,929
110010098011,2275
110010015003,802
110010098021,1013
110010098041,1871
110010074092,1851
110010015005,1138
110010018043,3127
110010023011,1539
110010023012,2060
110010025011,1663
110010001004,1078
110010001002,1368
110010008011,1770
110010008014,1048
110010008012,1063
110010008022,1473
110010010011,927
110010010012,2061
110010010014,1495
110010010016,1105
110010017021,1714
110010017022,1632
110010030001,1662
110010033012,1226
110010033013,1384
110010036001,1589
110010035001,1590
110010042012,2263
110010042011,1429
110010044001,3325
110010068022,1721
110010068021,857
110010079011,904
110010079014,1240
110010091023,1231
110010093021,1427
110010092011,3073
110010092032,1423
110010092041,871
110010095041,1607
110010095051,1009
110010095053,1525
110010095081,980
110010096021,1942
110010096022,1763
110010096042,984
110010098031,1082
110010098072,2408
110010098101,1574
110010098111,2049
110010014011,2238
110010015002,938
110010018041,1128
110010097002,799
110010019013,1585
110010020012,1240
110010025012,1626
110010027013,1077
110010028021,3052
110010036002,1584
110010037003,1626
110010040023,553
110010053014,1150
110010056003,1934
110010070001,1431
110010074062,1322
110010075031,675
110010076042,1510
110010076053,782
110010077092,943
110010078081,2195
110010084021,992
110010079013,1101
110010096011,2511
110010076015,1019
110010076012,620
110010092042,1894
110010098032,1001
110010003003,1695
110010074091,1298
110010088024,1394
110010096031,2109
110010098022,997
110010015004,1624
110010018042,1624
110010001001,1604
110010033011,1609
110010035002,3583
110010044002,2417
110010078061,1327
110010090002,1483
110010092031,1575
110010093012,922
110010095042,1857
110010095093,898
110010096041,1359
110010098042,1122
110010098102,1324
110010042021,1216
110010067003,1599
110010006003,730
110010020023,1557
110010021012,659
110010021014,500
110010024004,1043
110010027021,1449
110010076034,1434
110010089041,3184
110010074012,1037
110010076041,1763
110010078082,1026
110010027011,756
110010053011,1148
110010068012,685
110010073011,4746
110010040011,1988
110010055002,2343
110010062021,60
110010078043,932
110010026002,1533
110010080011,699
110010093011,725
110010016001,1260
110010074071,1005
110010037001,1659
110010073043,417
110010011001,1805
110010041003,683
110010077071,2919
110010081001,1044
110010082001,1017
110010088042,1461
110010038001,2365
110010069002,1116
110010078033,831
110010007011,1508
110010010021,1174
110010012001,1911
110010022012,1291
110010025023,1460
110010031001,3409
110010032003,1803
110010033021,1194
110010049011,1257
110010052012,1317
110010021026,785
110010022023,623
110010099042,1848
110010101001,2006
110010102002,1548
110010103003,1613
110010105002,1815
110010106003,781
110010109001,2255
110010110003,852
110010111002,1995
110010003002,1360
110010011002,1752
261635554002,365
261635554003,1265
261635554001,934
261635563002,740
261635563003,1436
261635563001,940
261635044002,537
261635044003,406
261635940002,864
261635044001,566
261635625001,606
261635940003,870
261635562002,695
261635562003,818
261635830003,1179
261635839003,1452
261635839002,772
261635002003,769
261635002002,659
261635002004,828
261635003004,328
261635003002,639
261635003003,332
261635005004,144
261635005003,248
261635005001,867
261635011001,501
261635011003,356
261635011004,553
261635011005,925
261635011002,374
261635013004,211
261635013002,282
261635013001,442
261635013003,924
261635619002,2455
261635619001,2924
261635395004,1300
261635403002,871
261635403004,591
261635403005,1012
261635403003,321
261635403001,630
261635407002,547
261635407003,1072
261635407004,1447
261635407001,390
261635409001,796
261635409003,526
261635409002,1031
261635409004,1098
261635426004,684
261635426001,1129
261635426003,863
261635530002,382
261635530001,590
261635536002,569
261635501004,570
261635501002,819
261635511004,1102
261635508002,753
261635508001,798
261635511003,1313
261635545001,1380
261635545002,1367
261635590003,1229
261635590002,732
261635629001,1076
261635629003,1150
261635368002,773
261635368001,1088
261635385006,769
261635385001,355
261635385002,318
261635385003,647
261635385004,373
261635385005,675
261635385007,1748
261635390004,597
261635390003,550
261635390002,513
261635397002,1179
261635819001,465
261635653003,1624
261635653001,1873
261635819004,733
261635170001,3359
261635171001,1140
261635180002,1576
261635180001,1211
261635680002,1203
261635747002,695
261635747001,971
261635747004,602
261635184001,171
261635184002,126
261635429002,648
261635389002,943
261635429004,921
261635389001,700
261635389004,736
261635422001,463
261635422005,553
261635422002,888
261635172001,848
261635207001,1089
261635207002,1479
261635238002,890
261635238003,832
261635240002,708
261635240001,988
261635241002,1066
261635241001,684
261635241004,853
261635254002,472
261635254003,886
261635257003,1992
261635455002,616
261635401001,1341
261635819003,659
261635819005,1723
261635536001,1414
261635549002,591
261635549001,1067
261635549003,1851
261635567001,1006
261635567002,1474
261635577002,1245
261635577004,1205
261635577001,1035
261635577003,911
261635583001,925
261635583002,981
261635585002,796
261635585003,1425
261635587002,750
261635587003,1112
261635602004,1580
261635602002,732
261635602001,916
261635698002,713
261635659001,1561
261635659002,1111
261635683002,1142
261635683001,563
261635687004,1027
261635687002,662
261635687003,790
261635720002,605
261635705001,998
261635705003,628
261635720001,1247
261635734003,1326
261635401002,881
261635401003,289
261635679002,525
261635679001,721
261635695002,1136
261635695001,1516
261635727004,1008
261635727001,1144
261635727003,895
261635727002,1174
261635735001,2049
261635735002,2498
261635741001,1162
261635741002,1447
261635750004,955
261635750003,688
261635750002,1256
261635773002,838
261635809003,765
261635809001,1026
261635809002,1340
261635811002,2139
261635811003,822
261635834005,871
261635834001,669
261635747005,998
261635837002,955
261635739001,2594
261635743003,1143
261635743001,34
261635748005,1270
261635748002,636
261635748003,462
261635753001,1022
261635753004,583
261635753002,642
261635765004,819
261635765005,677
261635765002,823
261635765001,941
261635766002,1215
261635766003,1603
261635772001,1046
261635772002,1110
261635015004,459
261635112001,988
261635126001,364
261635126002,406
261635126003,291
261635126004,183
261635143001,978
